timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
641272,-0.1379,-0.1385,1.0341,-3.7227,-1.1582,-0.2734
641295,-0.1399,-0.1394,1.0372,-3.7324,-1.1445,-0.2754
641318,-0.1371,-0.1399,1.0356,-3.748,-1.127,-0.2793
641341,-0.137,-0.1395,1.0328,-3.7598,-1.1172,-0.2832
641364,-0.137,-0.1384,1.036,-3.7754,-1.1133,-0.2871
641387,-0.1372,-0.1382,1.0337,-3.7871,-1.1191,-0.2891
641410,-0.1377,-0.1392,1.0355,-3.8008,-1.1367,-0.291
641433,-0.1382,-0.1394,1.035,-3.8105,-1.1543,-0.291
641456,-0.136,-0.1395,1.0353,-3.8145,-1.1641,-0.2891
641479,-0.1368,-0.1399,1.0344,-3.8184,-1.1758,-0.2891
641502,-0.1375,-0.1387,1.0349,-3.8184,-1.1816,-0.2891
641525,-0.1349,-0.1379,1.0347,-3.8125,-1.1855,-0.291
641548,-0.137,-0.1393,1.0337,-3.8086,-1.1816,-0.2969
641571,-0.1364,-0.1399,1.0348,-3.7988,-1.1758,-0.3008
641594,-0.1356,-0.1401,1.0345,-3.7891,-1.1641,-0.3105
641617,-0.1351,-0.1389,1.0344,-3.7812,-1.1563,-0.3184
641640,-0.137,-0.1375,1.0342,-3.7734,-1.1504,-0.3262
641663,-0.1371,-0.1377,1.0336,-3.7695,-1.1523,-0.3301
641686,-0.1357,-0.1383,1.035,-3.7676,-1.1582,-0.3359
641709,-0.1367,-0.1403,1.0337,-3.7676,-1.166,-0.3398
641732,-0.1353,-0.1404,1.035,-3.7715,-1.1738,-0.3418
641755,-0.1376,-0.1389,1.0333,-3.7773,-1.1953,-0.3437
