timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
16799,-0.0536,-0.1689,1.0406,-3.7441,-1.1191,-0.293
16822,-0.0535,-0.1688,1.0405,-3.7461,-1.0957,-0.293
16845,-0.054,-0.1688,1.0414,-3.7461,-1.084,-0.291
16868,-0.054,-0.1691,1.0403,-3.7441,-1.0742,-0.2871
16891,-0.0531,-0.1675,1.04,-3.7422,-1.0723,-0.2832
16914,-0.0532,-0.1683,1.0416,-3.7422,-1.082,-0.2793
16937,-0.0526,-0.1685,1.0404,-3.7422,-1.0938,-0.2773
16960,-0.0525,-0.1682,1.0411,-3.7402,-1.1133,-0.2754
16983,-0.0535,-0.1689,1.0408,-3.7383,-1.1367,-0.2754
17006,-0.0544,-0.168,1.0392,-3.7363,-1.1504,-0.2754
17029,-0.0536,-0.1678,1.0415,-3.7305,-1.1602,-0.2754
17052,-0.0532,-0.168,1.0408,-3.7266,-1.1621,-0.2773
17075,-0.0531,-0.1683,1.0404,-3.7227,-1.1523,-0.2773
17098,-0.054,-0.1682,1.0404,-3.7227,-1.1367,-0.2754
17121,-0.0543,-0.1682,1.0408,-3.7246,-1.123,-0.2734
17144,-0.0531,-0.1686,1.041,-3.7305,-1.1055,-0.2715
17167,-0.0546,-0.1687,1.0385,-3.7363,-1.0938,-0.2715
17190,-0.0531,-0.1681,1.0391,-3.7461,-1.082,-0.2715
17213,-0.0537,-0.1692,1.0388,-3.752,-1.082,-0.2773
17236,-0.0549,-0.1683,1.0399,-3.7559,-1.0879,-0.2812
17259,-0.0546,-0.1686,1.0397,-3.7598,-1.0996,-0.2871
17282,-0.0532,-0.1688,1.0387,-3.7598,-1.1094,-0.2891
17305,-0.0543,-0.1682,1.0394,-3.7578,-1.1191,-0.293
17328,-0.0538,-0.1681,1.0405,-3.7559,-1.125,-0.291
17351,-0.0544,-0.1675,1.0394,-3.75,-1.125,-0.2871
17374,-0.0547,-0.168,1.0398,-3.7402,-1.1172,-0.2793
17397,-0.0546,-0.1677,1.0396,-3.7324,-1.1113,-0.2754
17420,-0.0547,-0.1683,1.0382,-3.7227,-1.1055,-0.2715
17443,-0.0541,-0.168,1.0405,-3.7187,-1.1016,-0.2695
17466,-0.0537,-0.1676,1.0403,-3.7148,-1.0996,-0.2715
17489,-0.0544,-0.1683,1.0405,-3.7109,-1.0977,-0.2734
17512,-0.0553,-0.1682,1.0403,-3.709,-1.0957,-0.2734
17535,-0.054,-0.1685,1.041,-3.707,-1.0977,-0.2754
17558,-0.0544,-0.1694,1.0386,-3.707,-1.0996,-0.2754
17581,-0.0532,-0.1677,1.0397,-3.707,-1.1055,-0.2754
17604,-0.0551,-0.1687,1.0406,-3.707,-1.1094,-0.2734
17627,-0.0533,-0.1681,1.0396,-3.707,-1.1133,-0.2715
17650,-0.0552,-0.1686,1.041,-3.709,-1.1191,-0.2734
17673,-0.053,-0.1691,1.0402,-3.709,-1.125,-0.2754
17696,-0.0542,-0.1677,1.0399,-3.7109,-1.1309,-0.2793
17719,-0.0543,-0.1677,1.04,-3.7148,-1.1328,-0.2891
17742,-0.0547,-0.1686,1.0386,-3.7187,-1.1211,-0.2949
17765,-0.0553,-0.1677,1.0391,-3.7227,-1.0859,-0.3027
17788,-0.0547,-0.1687,1.0383,-3.7246,-1.0566,-0.3047
17811,-0.0573,-0.1693,1.0393,-3.7285,-1.0078,-0.3027
17834,-0.0547,-0.1687,1.0406,-3.7344,-0.9766,-0.2988
17857,-0.0549,-0.1678,1.0399,-3.7422,-0.9453,-0.291
17880,-0.0549,-0.1664,1.0393,-3.7539,-0.9453,-0.2832
17903,-0.0542,-0.1672,1.0405,-3.7617,-0.9727,-0.2773
17926,-0.0536,-0.1676,1.04,-3.7734,-1.0645,-0.2715
17949,-0.0526,-0.1687,1.0405,-3.7812,-1.1621,-0.2715
17972,-0.054,-0.1693,1.0406,-3.7949,-1.3535,-0.2773
17995,-0.0538,-0.1676,1.0427,-3.8047,-1.5566,-0.2852
18018,-0.0515,-0.1683,1.0393,-3.8086,-1.6758,-0.293
18041,-0.0518,-0.1687,1.04,-3.8066,-1.8086,-0.3008
18064,-0.0576,-0.1693,1.0413,-3.7988,-1.8516,-0.3027
